Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),EasyFlow Product options (product.metafields.product_options.options),Product rating count (product.metafields.reviews.rating_count),SEO Hidden (product.metafields.seo.hidden),Adhesive type (product.metafields.shopify.adhesive-type),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Carry options (product.metafields.shopify.carry-options),Celebration type (product.metafields.shopify.celebration-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Envelope features (product.metafields.shopify.envelope-features),Fabric (product.metafields.shopify.fabric),Item style (product.metafields.shopify.item-style),Material (product.metafields.shopify.material),Personalization design (product.metafields.shopify.personalization-design),Shape (product.metafields.shopify.shape),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
multipurpose-pouch-dad-to-be-mom-to-be,Multipurpose pouch (Curved) - Dad To Be / Mom To Be,"<meta charset=""UTF-8"">
<p data-mce-fragment=""1"">This pouch  is made of special fabric. It is ideal for travel or can be used for stationery items. It can be used in school as a pencil pouch too.<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>The patchwork is embroidered. It has a waterproof lining inside.<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Size - 10 x 7 x 2 inches</p>
<p data-mce-fragment=""1"">Please note fabric colour might vary due to photography &amp; light effects. Thread work colours may slightly vary. <br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Contains : 1 pouch</p>",thedesignfactoryshop,Luggage & Bags > Cosmetic & Toiletry Bags > Travel Organizer Bags,"","cute pouch, kids pouch, multipurpose pouch, name pouch, pouch, pouches, stationery pouch, zip pouch",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,600.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Multipurposepouch-Dad_Momtobe.jpg?v=1687098400,1,"",false,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
multipurpose-pouch-flower-bunch,Multipurpose pouch (Curved) - Flower bunch,"<meta charset=""UTF-8"">
<p data-mce-fragment=""1"">This pouch  is made of special fabric. It is ideal for travel or can be used for stationery items. It can be used in school as a pencil pouch too.<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>The patchwork is embroidered. It has a waterproof lining inside.<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Size - 10 x 7 x 2 inches</p>
<p data-mce-fragment=""1"">Please note fabric colour might vary due to photography &amp; light effects. Thread work colours may slightly vary. <br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Contains : 1 pouch</p>",thedesignfactoryshop,Luggage & Bags > Cosmetic & Toiletry Bags,"","multipurpose bag, multipurpose pouch, personalised bag, pouch, pouches",true,Title,Default Title,,,,,,,,"",0.0,shopify,90,deny,manual,600.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Multipurposepouch-Flowers.jpg?v=1687098328,1,"",false,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
multipurpose-pouch-elephant,Multipurpose pouch (Curved) - Elephant,"<p data-mce-fragment=""1"">This pouch  is made of special fabric. It is ideal for travel or can be used for stationery items. It can be used in school as a pencil pouch too.<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>The patchwork is embroidered. It has a waterproof lining inside.<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Size - 10 x 7 x 2 inches</p>
<p data-mce-fragment=""1"">Please note fabric colour might vary due to photography &amp; light effects. Thread work colours may slightly vary. <br></p>
<p data-mce-fragment=""1"">Contains : 1 pouch</p>",thedesignfactoryshop,Luggage & Bags > Cosmetic & Toiletry Bags,"","cute pouch, kids personalised bag, kids pouch, multipurpose pouch, name pouch, pouch",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,600.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Multipurposepouch-Elephant.jpg?v=1687098247,1,"",false,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
multipurpose-pouch-art-elements,Multipurpose pouch (Curved)  - Art elements,"<p data-mce-fragment=""1"">This pouch  is made of special fabric. It is ideal for travel or can be used for stationery items. It can be used in school as a pencil pouch too.<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>The patchwork is embroidered. It has a waterproof lining inside.<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Size - 10 x 7 x 2 inches</p>
<p data-mce-fragment=""1"">Please note fabric colour might vary due to photography &amp; light effects. Thread work colours may slightly vary. <br></p>",thedesignfactoryshop,Luggage & Bags > Cosmetic & Toiletry Bags,"","bags, multipurpose bag, multipurpose pouch, pouches, stationery pouch",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,600.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Multipurposepouch-Makeuplilac.jpg?v=1687098014,1,"",false,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-car,Gift Shape Sticker - Car,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,90,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-Car-01.jpg?v=1687183626,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-construction,Gift Shape Sticker - Construction truck,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,98,deny,manual,400.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-Construction-01.jpg?v=1687183396,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-train,Gift Shape Sticker - Train,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-train-01.jpg?v=1687182577,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-dancing-girl,Gift Shape Sticker - Ballet girl,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,95,deny,manual,400.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-dancinggirl-01.jpg?v=1687183583,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-beach-boy,Gift Shape Sticker - Beach boy,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,94,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-beachboy-01.jpg?v=1687182952,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-astronaut-boy,Gift Shape Sticker - Astronaut boy,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,97,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-rocket-01.jpg?v=1687183480,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-beach-girl,Gift Shape Sticker - Beach girl,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-beachgirl-01.jpg?v=1687183505,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-lion,Gift Shape Sticker - Lion,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,97,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-lion-01.jpg?v=1687183773,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/49.png?v=1687183773,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gift-shape-sticker-lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/48.png?v=1687183773,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gift-shape-sticker-llama,Gift Shape Sticker - Llama,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,96,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-lamma-01.jpg?v=1687183805,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-llama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/47.png?v=1687183805,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gift-shape-sticker-llama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/46.png?v=1687183805,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gift-shape-sticker-harry-potter,Gift Shape Sticker - Harry Potter,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,96,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-harrypotter-01.jpg?v=1687183723,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-harry-potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_3676.jpg?v=1699277523,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gift-shape-sticker-football,Gift Shape Sticker - Football boy,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,93,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-football-01.jpg?v=1687182862,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-elsa,Gift Shape Sticker - Elsa Frozen,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,96,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-elsa-01.jpg?v=1687183637,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-braided-girl,Gift Shape Sticker - Braided girl,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,93,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-girlwithbraids-01_d93f7f41-51cd-49cd-ad9b-48995c3a604d.jpg?v=1687183673,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-braided-girl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/50.png?v=1687183673,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gift-shape-sticker-braided-girl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/51.png?v=1687183673,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gift-shape-sticker-butterfly-girl,Gift Shape Sticker - Girl with laptop,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,94,deny,manual,400.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_9362.jpg?v=1687425055,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-butterfly-girl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_3473.jpg?v=1698400158,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gift-shape-sticker-unicorn,Gift Shape Sticker - Unicorn,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-unicorn-01.jpg?v=1687183740,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-panda,Gift Shape Sticker - Panda,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-panda-01.jpg?v=1687183752,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-super-mario,Gift Shape Sticker - Super Mario,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,97,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-supermario-01.jpg?v=1687183422,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
gift-shape-sticker-super-mario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_2379.jpg?v=1695275610,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gift-shape-sticker-spider-man,Gift Shape Sticker - Spiderman,"<p>Premium die-cut gift stickers that look gorgeous and stand out to make your gift box or gift bag look spectacular.<br>
Contains :  24 - 28 waterproof stickers depending on design <br>
Size : 3 x 4 inches approx<br>
Material : Adhesive sticker sheet</p>",thedesignfactoryshop,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,"","birthday labels, birthday stickers, gift labels, gift stickers, kids birthday labels, labels, name sticker, round sticker, square sticker, stickers, waterproof labels, waterproof stickers",true,Title,Default Title,,,,,,,,"",0.0,shopify,88,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Giftstickers-spiderman-01.jpg?v=1687183455,1,"",false,,,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
